symbol,entry_date,entry_price,base_pct,t_return,hold_return,alpha,trades
301510.SZ,2024-12-05,29.56,50,220.83,13.94,206.89,41
301510.SZ,2024-12-05,29.56,70,177.37,13.94,163.44,32
600812.SH,2024-12-05,5.65,30,212.83,-2.83,215.66,40
600812.SH,2024-12-05,5.65,50,178.02,-2.83,180.85,34
600812.SH,2024-12-05,5.65,70,133.63,-2.83,136.46,26
300290.SZ,2024-12-05,22.71,30,163.68,26.82,136.86,38
300290.SZ,2024-12-05,22.71,50,168.74,26.82,141.92,36
300290.SZ,2024-12-05,22.71,70,154.68,26.82,127.87,30
688368.SH,2024-12-05,93.26,30,244.67,21.05,223.62,47
688368.SH,2024-12-05,93.26,50,221.72,21.05,200.67,42
688368.SH,2024-12-05,93.26,70,177.61,21.05,156.56,33
688439.SH,2024-12-05,56.01,30,206.79,2.11,204.68,46
688439.SH,2024-12-05,56.01,50,186.22,2.11,184.12,40
688439.SH,2024-12-05,56.01,70,146.06,2.11,143.95,30
301195.SZ,2024-12-05,35.21,30,174.59,-9.77,184.36,38
301195.SZ,2024-12-05,35.21,50,144.99,-9.77,154.76,32
301195.SZ,2024-12-05,35.21,70,96.05,-9.77,105.82,22
603179.SH,2024-12-05,44.75,30,372.68,44.38,328.3,58
603179.SH,2024-12-05,44.75,50,326.44,44.38,282.06,50
603179.SH,2024-12-05,44.75,70,262.37,44.38,217.99,38
603628.SH,2024-12-05,14.17,30,144.71,-3.74,148.45,37
603628.SH,2024-12-05,14.17,50,144.19,-3.74,147.93,35
603628.SH,2024-12-05,14.17,70,135.86,-3.74,139.6,31
600971.SH,2024-12-05,9.06,30,62.47,-31.13,93.6,24
600971.SH,2024-12-05,9.06,50,60.66,-31.13,91.79,22
600971.SH,2024-12-05,9.06,70,44.94,-31.13,76.07,18
000886.SZ,2024-12-05,6.92,30,208.1,-7.08,215.18,46
000886.SZ,2024-12-05,6.92,50,185.14,-7.08,192.22,40
000886.SZ,2024-12-05,6.92,70,142.84,-7.08,149.93,30
300615.SZ,2024-12-05,12.85,30,224.06,-2.02,226.08,47
300615.SZ,2024-12-05,12.85,50,222.42,-2.02,224.44,45
300615.SZ,2024-12-05,12.85,70,179.31,-2.02,181.34,35
301322.SZ,2024-12-05,25.63,30,257.35,2.07,255.28,46
301322.SZ,2024-12-05,25.63,50,245.5,2.07,243.43,44
301322.SZ,2024-12-05,25.63,70,199.95,2.07,197.88,36
300144.SZ,2024-12-05,9.27,30,136.24,-11.43,147.68,34
300144.SZ,2024-12-05,9.27,50,133.28,-11.43,144.72,32
300144.SZ,2024-12-05,9.27,70,113.14,-11.43,124.58,28
301095.SZ,2024-12-05,61.58,30,270.12,7.29,262.83,52
301095.SZ,2024-12-05,61.58,50,229.67,7.29,222.38,44
301095.SZ,2024-12-05,61.58,70,177.38,7.29,170.09,34
688268.SH,2024-12-05,51.06,30,239.91,11.63,228.27,45
688268.SH,2024-12-05,51.06,50,217.57,11.63,205.93,41
688268.SH,2024-12-05,51.06,70,167.22,11.63,155.58,31
688539.SH,2024-12-05,25.15,30,267.32,80.99,186.32,47
688539.SH,2024-12-05,25.15,50,270.59,80.99,189.59,43
688539.SH,2024-12-05,25.15,70,248.81,80.99,167.81,35
300715.SZ,2024-12-05,7.55,30,414.5,37.35,377.15,54
300715.SZ,2024-12-05,7.55,50,354.72,37.35,317.36,46
300715.SZ,2024-12-05,7.55,70,285.73,37.35,248.38,36
301222.SZ,2024-12-05,28.51,30,195.87,-2.56,198.44,42
301222.SZ,2024-12-05,28.51,50,185.47,-2.56,188.03,38
301222.SZ,2024-12-05,28.51,70,136.92,-2.56,139.48,28
300044.SZ,2024-12-04,8.02,30,114.01,-49.88,163.89,51
300044.SZ,2024-12-04,8.02,50,102.76,-49.88,152.64,47
300044.SZ,2024-12-04,8.02,70,73.94,-49.88,123.82,38
603079.SH,2024-12-05,15.26,30,235.37,5.83,229.54,42
603079.SH,2024-12-05,15.26,50,212.65,5.83,206.82,38
603079.SH,2024-12-05,15.26,70,168.23,5.83,162.4,30
600871.SH,2024-12-05,2.14,30,162.25,-2.34,164.59,35
600871.SH,2024-12-05,2.14,50,152.17,-2.34,154.5,32
600871.SH,2024-12-05,2.14,70,123.35,-2.34,125.68,26
603728.SH,2024-12-05,60.43,30,270.05,0.96,269.09,51
603728.SH,2024-12-05,60.43,50,223.3,0.96,222.34,43
603728.SH,2024-12-05,60.43,70,169.65,0.96,168.69,33
600282.SH,2024-12-05,4.16,30,228.09,22.12,205.98,38
600282.SH,2024-12-05,4.16,50,206.52,22.12,184.4,34
600282.SH,2024-12-05,4.16,70,150.85,22.12,128.73,24
300800.SZ,2024-12-05,11.54,30,175.62,-4.77,180.38,39
300800.SZ,2024-12-05,11.54,50,156.12,-4.77,160.89,34
300800.SZ,2024-12-05,11.54,70,107.28,-4.77,112.05,24
605378.SH,2024-12-05,13.28,30,398.7,66.11,332.58,46
605378.SH,2024-12-05,13.28,50,355.58,66.11,289.46,40
605378.SH,2024-12-05,13.28,70,303.87,66.11,237.76,32
600035.SH,2024-12-05,4.18,30,35.18,-8.13,43.31,11
600035.SH,2024-12-05,4.18,50,35.18,-8.13,43.31,11
600035.SH,2024-12-05,4.18,70,33.11,-8.13,41.24,9
600764.SH,2024-12-05,26.43,30,252.26,-2.16,254.42,44
600764.SH,2024-12-05,26.43,50,226.23,-2.16,228.38,40
600764.SH,2024-12-05,26.43,70,179.57,-2.16,181.73,32
600382.SH,2024-12-05,5.01,30,261.4,40.92,220.48,48
600382.SH,2024-12-05,5.01,50,270.03,40.92,229.11,46
600382.SH,2024-12-05,5.01,70,252.1,40.92,211.18,42
000524.SZ,2024-12-05,10.47,30,249.76,17.38,232.38,43
000524.SZ,2024-12-05,10.47,50,206.16,17.38,188.77,35
000524.SZ,2024-12-05,10.47,70,163.34,17.38,145.96,27
600135.SH,2024-12-05,7.79,30,143.84,11.55,132.29,36
600135.SH,2024-12-05,7.79,50,124.99,11.55,113.43,31
600135.SH,2024-12-05,7.79,70,108.28,11.55,96.73,25
000793.SZ,2024-12-04,3.03,30,134.94,-8.25,143.19,34
000793.SZ,2024-12-04,3.03,50,133.72,-8.25,141.98,32
000793.SZ,2024-12-04,3.03,70,105.22,-8.25,113.47,26
600664.SH,2024-12-05,3.95,30,137.14,-10.89,148.02,31
600664.SH,2024-12-05,3.95,50,126.72,-10.89,137.6,28
600664.SH,2024-12-05,3.95,70,107.21,-10.89,118.09,24
300900.SZ,2024-12-05,22.96,30,180.69,-3.44,184.13,44
300900.SZ,2024-12-05,22.96,50,159.69,-3.44,163.13,39
300900.SZ,2024-12-05,22.96,70,130.01,-3.44,133.46,31
002773.SZ,2024-12-06,19.82,30,282.63,52.52,230.11,36
002773.SZ,2024-12-06,19.82,50,256.66,52.52,204.14,32
002773.SZ,2024-12-06,19.82,70,219.75,52.52,167.23,26
688315.SH,2024-12-05,13.61,30,225.89,-4.48,230.37,42
688315.SH,2024-12-05,13.61,50,174.5,-4.48,178.98,34
688315.SH,2024-12-05,13.61,70,131.63,-4.48,136.11,26
002022.SZ,2024-12-05,6.96,30,137.48,-14.66,152.14,34
002022.SZ,2024-12-05,6.96,50,119.09,-14.66,133.74,30
002022.SZ,2024-12-05,6.96,70,101.15,-14.66,115.8,26
002295.SZ,2024-12-05,7.37,30,372.49,70.83,301.66,52
002295.SZ,2024-12-05,7.37,50,351.88,70.83,281.05,48
002295.SZ,2024-12-05,7.37,70,260.06,70.83,189.24,34
603655.SH,2024-12-05,24.06,30,346.81,41.02,305.79,48
603655.SH,2024-12-05,24.06,50,323.6,41.02,282.58,44
603655.SH,2024-12-05,24.06,70,288.28,41.02,247.25,38
300668.SZ,2024-12-05,21.99,30,135.31,-13.82,149.14,40
300668.SZ,2024-12-05,21.99,50,127.27,-13.82,141.09,37
300668.SZ,2024-12-05,21.99,70,93.85,-13.82,107.67,27
300139.SZ,2024-12-05,16.67,30,356.02,76.48,279.53,50
300139.SZ,2024-12-05,16.67,50,326.58,76.48,250.1,46
300139.SZ,2024-12-05,16.67,70,258.22,76.48,181.74,35
688215.SH,2024-12-05,19.89,30,614.73,256.01,358.72,40
688215.SH,2024-12-05,19.89,50,582.03,256.01,326.03,34
688215.SH,2024-12-05,19.89,70,539.73,256.01,283.72,26
002673.SZ,2024-12-05,9.07,30,62.16,-13.56,75.72,20
002673.SZ,2024-12-05,9.07,50,59.8,-13.56,73.36,18
002673.SZ,2024-12-05,9.07,70,58.35,-13.56,71.92,16
002122.SZ,2024-12-04,3.27,30,221.47,-16.51,237.98,34
002122.SZ,2024-12-04,3.27,50,207.75,-16.51,224.26,32
002122.SZ,2024-12-04,3.27,70,181.92,-16.51,198.43,28
300768.SZ,2024-12-05,19.2,30,184.98,-5.21,190.19,40
300768.SZ,2024-12-05,19.2,50,155.26,-5.21,160.47,34
300768.SZ,2024-12-05,19.2,70,115.22,-5.21,120.43,26
300039.SZ,2024-12-05,6.58,30,138.92,-8.66,147.58,35
300039.SZ,2024-12-05,6.58,50,138.13,-8.66,146.8,33
300039.SZ,2024-12-05,6.58,70,127.56,-8.66,136.22,29
603004.SH,2024-12-05,24.11,30,193.06,-7.26,200.31,42
603004.SH,2024-12-05,24.11,50,171.62,-7.26,178.87,38
603004.SH,2024-12-05,24.11,70,122.18,-7.26,129.44,28
603755.SH,2024-12-05,27.17,30,212.81,30.14,182.67,36
603755.SH,2024-12-05,27.17,50,190.75,30.14,160.61,32
603755.SH,2024-12-05,27.17,70,170.36,30.14,140.22,28
002395.SZ,2024-12-05,15.34,30,266.58,3.52,263.06,44
002395.SZ,2024-12-05,15.34,50,253.73,3.52,250.21,42
002395.SZ,2024-12-05,15.34,70,216.13,3.52,212.61,36
002966.SZ,2024-12-05,7.49,30,144.23,7.08,137.15,27
002966.SZ,2024-12-05,7.49,50,122.65,7.08,115.57,23
002966.SZ,2024-12-05,7.49,70,101.55,7.08,94.48,18
601099.SH,2024-12-05,4.86,30,84.39,-16.87,101.27,24
601099.SH,2024-12-05,4.86,50,67.02,-16.87,83.89,20
601099.SH,2024-12-05,4.86,70,49.9,-16.87,66.78,16
605305.SH,2024-12-05,26.81,30,324.14,53.23,270.92,48
605305.SH,2024-12-05,26.81,50,333.98,53.23,280.75,46
605305.SH,2024-12-05,26.81,70,270.95,53.23,217.73,36
600048.SH,2024-12-06,9.98,30,121.31,-37.27,158.59,38
600048.SH,2024-12-06,9.98,50,103.96,-37.27,141.23,34
600048.SH,2024-12-06,9.98,70,70.39,-37.27,107.66,26
600719.SH,2024-12-05,8.08,30,143.93,-30.82,174.75,42
600719.SH,2024-12-05,8.08,50,135.08,-30.82,165.89,40
600719.SH,2024-12-05,8.08,70,101.36,-30.82,132.17,32
002866.SZ,2024-12-05,18.63,30,228.59,-11.11,239.7,52
002866.SZ,2024-12-05,18.63,50,207.36,-11.11,218.47,47
002866.SZ,2024-12-05,18.63,70,158.81,-11.11,169.93,36
000559.SZ,2024-12-05,6.46,30,387.72,72.91,314.81,52
000559.SZ,2024-12-05,6.46,50,380.0,72.91,307.09,48
000559.SZ,2024-12-05,6.46,70,320.14,72.91,247.23,38
601199.SH,2024-12-05,5.66,30,90.06,-2.3,92.36,18
601199.SH,2024-12-05,5.66,50,90.06,-2.3,92.36,18
601199.SH,2024-12-05,5.66,70,78.55,-2.3,80.84,16
600148.SH,2024-12-05,24.18,30,181.0,-21.84,202.84,49
600148.SH,2024-12-05,24.18,50,164.76,-21.84,186.6,45
600148.SH,2024-12-05,24.18,70,120.47,-21.84,142.3,34
600619.SH,2024-12-05,13.49,30,376.36,46.11,330.25,52
600619.SH,2024-12-05,13.49,50,349.23,46.11,303.12,48
600619.SH,2024-12-05,13.49,70,297.54,46.11,251.43,40
000528.SZ,2024-12-05,11.09,30,160.6,11.36,149.24,37
000528.SZ,2024-12-05,11.09,50,149.96,11.36,138.6,33
000528.SZ,2024-12-05,11.09,70,131.24,11.36,119.88,27
002817.SZ,2024-12-05,6.89,30,227.99,7.11,220.87,45
002817.SZ,2024-12-05,6.89,50,216.81,7.11,209.7,41
002817.SZ,2024-12-05,6.89,70,184.74,7.11,177.63,34
603931.SH,2024-12-05,25.61,30,287.74,29.6,258.14,56
603931.SH,2024-12-05,25.61,50,272.97,29.6,243.37,50
603931.SH,2024-12-05,25.61,70,223.88,29.6,194.29,38
600668.SH,2024-12-05,8.88,30,136.87,22.41,114.46,25
600668.SH,2024-12-05,8.88,50,140.34,22.41,117.93,23
600668.SH,2024-12-05,8.88,70,144.73,22.41,122.32,21
000428.SZ,2024-12-05,3.56,30,214.41,-4.49,218.91,46
000428.SZ,2024-12-05,3.56,50,214.41,-4.49,218.91,46
000428.SZ,2024-12-05,3.56,70,164.21,-4.49,168.71,36
002917.SZ,2024-12-05,10.19,30,323.36,23.45,299.91,42
002917.SZ,2024-12-05,10.19,50,308.65,23.45,285.2,40
002917.SZ,2024-12-05,10.19,70,213.02,23.45,189.56,28
600768.SH,2024-12-05,9.98,30,223.25,24.95,198.3,42
600768.SH,2024-12-05,9.98,50,218.56,24.95,193.61,38
600768.SH,2024-12-05,9.98,70,204.3,24.95,179.35,32
600039.SH,2024-12-05,7.2,30,152.63,36.39,116.24,29
600039.SH,2024-12-05,7.2,50,131.47,36.39,95.08,23
600039.SH,2024-12-05,7.2,70,113.93,36.39,77.54,17
301099.SZ,2024-12-05,33.79,30,285.46,19.98,265.48,46
301099.SZ,2024-12-05,33.79,50,240.12,19.98,220.15,38
301099.SZ,2024-12-05,33.79,70,183.93,19.98,163.96,28
002153.SZ,2024-12-02,8.02,30,326.08,24.69,301.39,53
002153.SZ,2024-12-02,8.02,50,302.61,24.69,277.92,49
002153.SZ,2024-12-02,8.02,70,240.35,24.69,215.67,38
688535.SH,2024-12-05,80.36,30,273.82,30.09,243.73,46
688535.SH,2024-12-05,80.36,50,252.66,30.09,222.57,42
688535.SH,2024-12-05,80.36,70,232.42,30.09,202.33,38
002602.SZ,2024-12-04,4.13,30,668.41,306.05,362.36,32
002602.SZ,2024-12-04,4.13,50,639.59,306.05,333.54,28
002602.SZ,2024-12-04,4.13,70,594.5,306.05,288.45,22
300048.SZ,2024-12-05,5.54,30,233.51,-0.18,233.69,45
300048.SZ,2024-12-05,5.54,50,213.05,-0.18,213.23,41
300048.SZ,2024-12-05,5.54,70,192.41,-0.18,192.59,37
300719.SZ,2024-12-05,19.56,30,177.94,-17.79,195.73,45
300719.SZ,2024-12-05,19.56,50,157.08,-17.79,174.87,40
300719.SZ,2024-12-05,19.56,70,126.74,-17.79,144.53,32
603075.SH,2024-12-05,19.39,30,153.66,9.95,143.7,30
603075.SH,2024-12-05,19.39,50,144.08,9.95,134.13,27
603075.SH,2024-12-05,19.39,70,123.98,9.95,114.02,23
688435.SH,2024-12-05,36.0,30,307.35,33.69,273.66,54
688435.SH,2024-12-05,36.0,50,259.27,33.69,225.58,46
688435.SH,2024-12-05,36.0,70,191.28,33.69,157.58,34
002053.SZ,2024-12-05,10.95,30,179.17,5.39,173.78,33
002053.SZ,2024-12-05,10.95,50,154.18,5.39,148.79,29
002053.SZ,2024-12-05,10.95,70,132.9,5.39,127.51,25
002702.SZ,2024-12-05,4.55,30,219.85,83.3,136.55,47
002702.SZ,2024-12-05,4.55,50,237.66,83.3,154.36,45
002702.SZ,2024-12-05,4.55,70,234.86,83.3,151.57,39
301199.SZ,2024-12-05,22.61,30,239.05,-9.16,248.21,44
301199.SZ,2024-12-05,22.61,50,214.52,-9.16,223.68,40
301199.SZ,2024-12-05,22.61,70,145.81,-9.16,154.97,28
688682.SH,2024-12-05,26.72,30,223.78,83.01,140.77,43
688682.SH,2024-12-05,26.72,50,193.27,83.01,110.27,33
688682.SH,2024-12-05,26.72,70,166.24,83.01,83.23,23
300148.SZ,2024-12-05,4.72,30,223.06,-10.81,233.87,48
300148.SZ,2024-12-05,4.72,50,183.76,-10.81,194.56,40
300148.SZ,2024-12-05,4.72,70,136.43,-10.81,147.24,30
300619.SZ,2024-12-05,21.08,30,392.34,105.83,286.51,53
300619.SZ,2024-12-05,21.08,50,386.68,105.83,280.85,47
300619.SZ,2024-12-05,21.08,70,330.67,105.83,224.84,34
000555.SZ,2024-12-05,11.93,30,335.6,31.94,303.66,52
000555.SZ,2024-12-05,11.93,50,281.64,31.94,249.71,44
000555.SZ,2024-12-05,11.93,70,206.27,31.94,174.34,32
600615.SH,2024-12-05,10.85,30,242.96,-0.46,243.42,46
600615.SH,2024-12-05,10.85,50,221.11,-0.46,221.57,42
600615.SH,2024-12-05,10.85,70,169.36,-0.46,169.82,32
300971.SZ,2024-12-05,16.79,30,296.21,31.63,264.58,49
300971.SZ,2024-12-05,16.79,50,303.23,31.63,271.6,47
300971.SZ,2024-12-05,16.79,70,244.77,31.63,213.14,37
300871.SZ,2024-12-05,12.36,30,338.2,63.35,274.85,39
300871.SZ,2024-12-05,12.36,50,317.85,63.35,254.5,35
300871.SZ,2024-12-05,12.36,70,260.1,63.35,196.75,27
601222.SH,2024-12-05,6.94,30,43.35,-21.18,64.53,16
601222.SH,2024-12-05,6.94,50,43.35,-21.18,64.53,16
601222.SH,2024-12-05,6.94,70,42.26,-21.18,63.44,15
600715.SH,2024-12-03,1.95,30,270.95,12.31,258.64,42
600715.SH,2024-12-03,1.95,50,243.83,12.31,231.53,38
600715.SH,2024-12-03,1.95,70,193.5,12.31,181.19,30
688548.SH,2024-12-05,9.98,30,227.43,28.46,198.97,37
688548.SH,2024-12-05,9.98,50,180.1,28.46,151.64,29
688548.SH,2024-12-05,9.98,70,135.18,28.46,106.72,21
688219.SH,2024-12-05,9.86,30,343.77,14.4,329.37,52
688219.SH,2024-12-05,9.86,50,288.79,14.4,274.39,44
688219.SH,2024-12-05,9.86,70,213.02,14.4,198.62,32
300035.SZ,2024-12-05,15.31,30,233.25,34.94,198.31,38
300035.SZ,2024-12-05,15.31,50,211.4,34.94,176.46,34
300035.SZ,2024-12-05,15.31,70,168.07,34.94,133.12,26
301502.SZ,2024-12-05,43.53,30,179.05,-4.27,183.32,36
301502.SZ,2024-12-05,43.53,50,156.02,-4.27,160.3,32
301502.SZ,2024-12-05,43.53,70,115.66,-4.27,119.94,24
002399.SZ,2024-12-05,11.34,30,142.45,2.38,140.07,28
002399.SZ,2024-12-05,11.34,50,122.25,2.38,119.87,24
002399.SZ,2024-12-05,11.34,70,101.82,2.38,99.44,20
603759.SH,2024-12-05,7.11,30,290.35,40.51,249.85,42
603759.SH,2024-12-05,7.11,50,238.48,40.51,197.97,34
603759.SH,2024-12-05,7.11,70,177.82,40.51,137.32,24
600800.SH,2024-11-25,5.31,30,154.62,-4.9,159.52,53
600800.SH,2024-11-25,5.31,50,140.07,-4.9,144.97,49
600800.SH,2024-11-25,5.31,70,115.5,-4.9,120.4,39
603008.SH,2024-12-05,17.5,30,201.25,22.0,179.25,47
603008.SH,2024-12-05,17.5,50,193.49,22.0,171.49,43
603008.SH,2024-12-05,17.5,70,148.08,22.0,126.08,31
688448.SH,2024-12-05,35.22,30,215.59,12.15,203.44,42
688448.SH,2024-12-05,35.22,50,175.91,12.15,163.75,34
688448.SH,2024-12-05,35.22,70,141.89,12.15,129.73,26
688319.SH,2024-12-05,11.86,30,482.51,111.38,371.12,49
688319.SH,2024-12-05,11.86,50,432.91,111.38,321.53,43
688319.SH,2024-12-05,11.86,70,364.14,111.38,252.75,34
300382.SZ,2024-12-05,12.7,30,308.6,27.32,281.28,54
300382.SZ,2024-12-05,12.7,50,258.22,27.32,230.9,45
300382.SZ,2024-12-05,12.7,70,214.04,27.32,186.72,35
600900.SH,2024-12-06,27.24,30,14.04,2.57,11.47,7
600900.SH,2024-12-06,27.24,50,13.31,2.57,10.74,6
600900.SH,2024-12-06,27.24,70,12.47,2.57,9.9,4
603659.SH,2024-12-05,18.65,30,283.45,39.03,244.42,49
603659.SH,2024-12-05,18.65,50,268.98,39.03,229.95,44
603659.SH,2024-12-05,18.65,70,216.4,39.03,177.37,34
002299.SZ,2024-12-05,14.59,30,206.87,8.36,198.51,41
002299.SZ,2024-12-05,14.59,50,208.24,8.36,199.88,39
002299.SZ,2024-12-05,14.59,70,167.1,8.36,158.74,31
603108.SH,2024-12-05,19.2,30,219.52,-22.14,241.66,50
603108.SH,2024-12-05,19.2,50,185.47,-22.14,207.6,44
603108.SH,2024-12-05,19.2,70,126.67,-22.14,148.8,32
300135.SZ,2024-12-05,4.86,30,168.26,-23.66,191.92,44
300135.SZ,2024-12-05,4.86,50,168.26,-23.66,191.92,44
300135.SZ,2024-12-05,4.86,70,132.41,-23.66,156.07,36
301353.SZ,2024-12-05,21.89,30,199.28,14.8,184.48,34
301353.SZ,2024-12-05,21.89,50,177.75,14.8,162.95,30
301353.SZ,2024-12-05,21.89,70,156.8,14.8,142.0,26
300664.SZ,2024-12-05,5.85,30,100.58,-10.09,110.66,24
300664.SZ,2024-12-05,5.85,50,100.58,-10.09,110.66,24
300664.SZ,2024-12-05,5.85,70,90.84,-10.09,100.92,22
300056.SZ,2024-12-05,15.28,30,179.17,-44.04,223.22,48
300056.SZ,2024-12-05,15.28,50,139.45,-44.04,183.49,40
300056.SZ,2024-12-05,15.28,70,81.22,-44.04,125.26,28
300707.SZ,2024-12-05,15.97,30,220.86,-2.82,223.68,54
300707.SZ,2024-12-05,15.97,50,191.17,-2.82,193.98,46
300707.SZ,2024-12-05,15.97,70,153.65,-2.82,156.47,36
301230.SZ,2024-12-05,26.89,30,266.89,8.22,258.67,42
301230.SZ,2024-12-05,26.89,50,225.25,8.22,217.03,36
301230.SZ,2024-12-05,26.89,70,179.13,8.22,170.91,28
600863.SH,2024-11-25,4.02,30,33.91,16.17,17.74,13
600863.SH,2024-11-25,4.02,50,36.8,16.17,20.63,11
600863.SH,2024-11-25,4.02,70,40.99,16.17,24.82,9
301087.SZ,2024-12-05,35.51,30,120.0,29.29,90.72,26
301087.SZ,2024-12-05,35.51,50,122.77,29.29,93.48,24
301087.SZ,2024-12-05,35.51,70,127.88,29.29,98.6,22
600963.SH,2024-12-05,5.01,30,128.7,-17.76,146.47,32
600963.SH,2024-12-05,5.01,50,125.64,-17.76,143.4,30
600963.SH,2024-12-05,5.01,70,96.33,-17.76,114.09,24
300607.SZ,2024-12-05,35.19,30,182.28,-23.02,205.29,42
300607.SZ,2024-12-05,35.19,50,182.28,-23.02,205.29,42
300607.SZ,2024-12-05,35.19,70,149.28,-23.02,172.3,36
301330.SZ,2024-12-05,25.36,30,232.11,9.35,222.77,44
301330.SZ,2024-12-05,25.36,50,189.76,9.35,180.41,36
301330.SZ,2024-12-05,25.36,70,151.58,9.35,142.23,28
301187.SZ,2024-12-05,20.68,30,322.56,23.98,298.58,47
301187.SZ,2024-12-05,20.68,50,295.12,23.98,271.13,43
301187.SZ,2024-12-05,20.68,70,240.88,23.98,216.9,35
600676.SH,2024-12-05,5.0,30,239.81,10.2,229.61,44
600676.SH,2024-12-05,5.0,50,218.34,10.2,208.14,40
600676.SH,2024-12-05,5.0,70,199.77,10.2,189.57,36
600127.SH,2024-12-05,7.32,30,59.94,-9.02,68.95,14
600127.SH,2024-12-05,7.32,50,59.94,-9.02,68.95,14
600127.SH,2024-12-05,7.32,70,59.94,-9.02,68.95,14
300912.SZ,2024-12-05,14.2,30,243.73,7.68,236.05,48
300912.SZ,2024-12-05,14.2,50,225.54,7.68,217.86,44
300912.SZ,2024-12-05,14.2,70,166.72,7.68,159.04,32
000536.SZ,2024-12-05,6.12,30,132.69,-16.99,149.68,40
000536.SZ,2024-12-05,6.12,50,104.34,-16.99,121.33,33
000536.SZ,2024-12-05,6.12,70,69.59,-16.99,86.59,23
002809.SZ,2024-12-05,8.65,30,310.62,16.88,293.74,48
002809.SZ,2024-12-05,8.65,50,291.22,16.88,274.34,44
002809.SZ,2024-12-05,8.65,70,258.86,16.88,241.98,38
600390.SH,2024-12-05,7.22,30,74.41,-26.18,100.59,24
600390.SH,2024-12-05,7.22,50,74.41,-26.18,100.59,24
600390.SH,2024-12-05,7.22,70,56.47,-26.18,82.65,20
300812.SZ,2024-12-05,24.78,30,179.88,8.84,171.04,44
300812.SZ,2024-12-05,24.78,50,176.2,8.84,167.36,40
300812.SZ,2024-12-05,24.78,70,141.66,8.84,132.82,31
600776.SH,2024-12-05,12.92,30,181.72,19.74,161.98,45
600776.SH,2024-12-05,12.92,50,174.2,19.74,154.47,41
600776.SH,2024-12-05,12.92,70,160.99,19.74,141.26,35
000681.SZ,2024-12-05,16.99,30,390.59,24.54,366.04,54
000681.SZ,2024-12-05,16.99,50,390.59,24.54,366.04,54
000681.SZ,2024-12-05,16.99,70,302.22,24.54,277.67,42
600027.SH,2024-12-05,5.2,30,133.53,0.58,132.95,30
600027.SH,2024-12-05,5.2,50,112.85,0.58,112.27,26
600027.SH,2024-12-05,5.2,70,91.87,0.58,91.29,20
002909.SZ,2024-12-05,5.46,30,214.85,17.4,197.45,36
002909.SZ,2024-12-05,5.46,50,195.19,17.4,177.79,32
002909.SZ,2024-12-05,5.46,70,176.5,17.4,159.1,28
002387.SZ,2024-11-28,10.56,30,201.4,-21.12,222.52,46
002387.SZ,2024-11-28,10.56,50,167.42,-21.12,188.54,40
002387.SZ,2024-11-28,10.56,70,109.03,-21.12,130.14,28
603016.SH,2024-12-05,29.58,30,185.59,-10.72,196.3,39
603016.SH,2024-12-05,29.58,50,163.34,-10.72,174.05,35
603016.SH,2024-12-05,29.58,70,133.17,-10.72,143.89,29
002130.SZ,2024-12-05,18.92,30,352.55,37.0,315.55,52
002130.SZ,2024-12-05,18.92,50,328.52,37.0,291.52,48
002130.SZ,2024-12-05,18.92,70,277.35,37.0,240.35,39
688556.SH,2024-12-05,9.09,30,216.03,13.2,202.83,45
688556.SH,2024-12-05,9.09,50,199.32,13.2,186.12,41
688556.SH,2024-12-05,9.09,70,183.06,13.2,169.85,37
688207.SH,2024-12-05,17.0,30,219.94,-14.59,234.52,50
688207.SH,2024-12-05,17.0,50,180.46,-14.59,195.05,42
688207.SH,2024-12-05,17.0,70,122.18,-14.59,136.77,30
002661.SZ,2024-12-05,9.48,30,168.47,-3.06,171.53,32
002661.SZ,2024-12-05,9.48,50,157.17,-3.06,160.23,30
002661.SZ,2024-12-05,9.48,70,135.86,-3.06,138.92,26
002287.SZ,2024-12-05,21.58,30,246.85,10.43,236.42,42
002287.SZ,2024-12-05,21.58,50,209.22,10.43,198.79,36
002287.SZ,2024-12-05,21.58,70,163.0,10.43,152.57,28
603116.SH,2024-12-05,7.36,30,156.71,-24.59,181.3,47
603116.SH,2024-12-05,7.36,50,140.91,-24.59,165.5,43
603116.SH,2024-12-05,7.36,70,108.02,-24.59,132.61,34
688456.SH,2024-12-05,32.29,30,306.9,57.57,249.33,48
688456.SH,2024-12-05,32.29,50,284.72,57.57,227.15,43
688456.SH,2024-12-05,32.29,70,249.16,57.57,191.58,35
002030.SZ,2024-12-05,6.36,30,173.67,-4.87,178.54,36
002030.SZ,2024-12-05,6.36,50,162.49,-4.87,167.37,34
002030.SZ,2024-12-05,6.36,70,121.76,-4.87,126.63,26
002761.SZ,2024-12-05,9.99,30,123.02,-17.02,140.04,30
002761.SZ,2024-12-05,9.99,50,123.02,-17.02,140.04,30
002761.SZ,2024-12-05,9.99,70,103.07,-17.02,120.09,26
688307.SH,2024-12-05,25.12,30,361.06,79.06,282.0,55
688307.SH,2024-12-05,25.12,50,310.51,79.06,231.45,45
688307.SH,2024-12-05,25.12,70,268.36,79.06,189.3,35
002483.SZ,2024-12-05,5.3,30,238.6,30.38,208.22,41
002483.SZ,2024-12-05,5.3,50,215.45,30.38,185.07,36
002483.SZ,2024-12-05,5.3,70,170.48,30.38,140.1,27
603043.SH,2024-12-05,15.82,30,157.03,11.76,145.27,32
